0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254
0.8548744678870484,0.8408045563505007,0.8553169382612138,0.883802679765004,0.8772946833067943,0.8737132900385602,0.8715803510878684,0.8586436513399915,0.8618630271471521,0.8709794955069974,0.8568727768709539,0.841159199147437,0.8325095386233281,0.8131153303095195,0.8453488521930361,0.8759179367099672,0.8890365393532265,0.8639757350520987,0.8223168230363074,0.7852670016216718,0.7150006040882078,0.6674087174432808,0.6713763039060252,0.7176042537114671,0.7678640253851121,0.8043444983471049,0.8169299282620441,0.8113825053296093,0.857885492935718,0.9435365621790104,1.0,0.9381699839868194,0.8333313194126761,0.7142521449816317,0.6005756727803955,0.5974205660210314,0.6958766716075782,0.7954874048584566,0.8634573863496446,0.8631419232209816,0.8801811063054852,0.890684047933807,0.8663276381557159,0.8313810211336174,0.8338989614172982,0.8629750248805701,0.8761216290375029,0.8577420023522473,0.8271208195152231,0.7869393171711145,0.7268601734147158,0.6708645305178687,0.6439047045577739,0.6621019727219539,0.7021019979055336,0.7379880463357487,0.7762228198234329,0.8039407213411311,0.8151906242197104,0.8701533967344055,0.9488017094805001,0.9330703007883314,0.8363724315651031,0.7177468320062586,0.6020140072197795,0.508752797274846,0.5388241503423661,0.6499262582596108,0.7483452276156175,0.8167147237608288,0.8249335248361604,0.8477327386923839,0.8676229253204597,0.8593046083961049,0.8518013528574504,0.8302816130912438,0.8407098955065861,0.8523899890573174,0.8548145846841368,0.864375294971456,0.8361208317049571,0.8462001005849937,0.827069834664115,0.7740271772107503,0.7216376281812158,0.6956708722245222,0.7191447590512765,0.7390171545104871,0.7694927757717944,0.8108950928891514,0.8699505495357633,0.8952382349115484,0.8813183749334832,0.9187333703854375,0.8994569741131677,0.7974198096340985,0.6876000064571186,0.5658349946670276,0.4531945310436085,0.4683257617306489,0.5801072485085306,0.688276825362518,0.7953862345996803,0.8950497588500705,0.9426818238532162,0.9426172511069102,0.9192770997625992,0.931112512263002,0.9680788575540062,0.9668556147506981,0.9299969513782935,0.9218559334827203,0.9355375159588202,0.9255511188113976,0.8719843465639348,0.8116115390742142,0.7565563117566412,0.7684875496493135,0.8041527793438052,0.8395406661508038,0.8289388205641623,0.7770465165113514,0.744260459471862,0.6982827923307839,0.6667658899461193,0.6989928499233895,0.7573109416332167,0.8190776100671933,0.8735343670187228,0.8715084260442088,0.8586297910596157,0.86095777965616,0.9050757384830392,0.9065003636970919,0.8690578725072946,0.8571420257890399,0.8610224561260451,0.8835149862954097,0.8341022881036575,0.7365392328269462,0.6294156251369856,0.5218985858436835,0.4040568167475329,0.2818970763109174,0.16832239029404938,0.06163168785321593,0.0,0.06149725747375134,0.17232279216001611,0.2914906064781948,0.3990106015537127,0.5193627477098377,0.6374957095639444,0.7405648108592868,0.8019902895040163,0.8235209488214643,0.7848021256320195,0.7318941036989135,0.6973510164235615,0.674970236780323,0.6504065015809481,0.6250907730376154,0.6460103115828932,0.6981483437687679,0.7532615395425033,0.7718682978691165,0.7911378730360785,0.7979232206611524,0.7898790719737616,0.7736604614010534,0.762348299034378,0.781543635091277,0.7964526059618828,0.8017322946668384,0.7742432221707203,0.7576424071453784,0.7393592412570476,0.6399983079298277,0.5190251550173466,0.4102839417112665,0.2997826552543299,0.19026957819344048,0.07989061801775366,0.002825667820776978,0.042459820104685964,0.14965061907210275,0.26340098559108105,0.3855695421295402,0.5032756633118312,0.6116231588696275,0.730440475587729,0.7755122330590707,0.74936090132978,0.7309459613987683,0.6952487957205213,0.6658313227291379,0.6266211328170752,0.5919653253569566,0.5791069465704464,0.6061851704819476,0.6591053241490732,0.7223898874365791,0.7663527151614109,0.8005495863721772,0.8099912221481755,0.7906180567592651,0.7604215059232802,0.7634514276447613,0.798333914734342,0.8192141301505411,0.8006816312778722,0.7944048650379889,0.7586669286303698,0.6571483063054497,0.5505983195617312,0.43795427280641297,0.3295925288869803,0.22319498596472132,0.1403927205601052,0.16940383288241634,0.27785867787972407,0.39999364560469886,0.5223026889462354,0.6446101332452434,0.763325749319089,0.7992005392541892,0.7620175391101491,0.7520632338018567,0.7473945531587396,0.7107805065002988,0.6562863927353546,0.6134062327552656,0.5970512077074757,0.6183852034317683,0.6768892442685357,0.7390257328668164,0.763501623910126,0.8029566798076417,0.8276567734615559,0.8045509246829061,0.7620577317023893,0.7416555301996128,0.7676782613053876,0.7858622707980762,0.7975885887148983,0.8065860056872456,0.7934356020761495,0.8053649247311485,0.8189676358960338,0.808894813417111,0.8099041588156464,0.8188839074540919,0.7866957171747488,0.7842744556639669,0.7911445344007264
